,Sampling_start_date,State,County,detection_status_SARSCoV2,sars.cov.2_cocentration_copy_per_ml*,pmmov_concentration**,new_cases***,cumulative_cases***,county_population,wwtp_flow_MGD****,wwtp_flow_mL,Estimated_population_served,Sampling_location_ID
558,5/10/20,KY,Jefferson,not detected,NA,547404.3851,0,1642,766757,67.65,2.56E+11,210206,a3c250a0a4b6da3e32e68736cacf1ade79122b69
559,5/10/20,KY,Jefferson,quantifiable,17.06463484,1246616.216,0,1642,766757,5.873,22231724676,44842,ba97af885b232c3fa5f5de3c202a7651299e6653
560,5/6/20,FL,Miami_Dade,quantifiable,25.69692681,4306384.187,147,13371,2716940,81.71,3.09E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
561,5/13/20,FL,Miami_Dade,quantifiable,21.7079153,2705330.147,83,14468,2716940,74.9,2.84E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
562,5/20/20,FL,Miami_Dade,quantifiable,8.876192964,10125657.48,92,16034,2716940,130.65,4.95E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
563,5/27/20,FL,Miami_Dade,not detected,NA,unmeasured,57,17225,2716940,210.17,7.96E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
564,5/6/20,FL,Miami_Dade,quantifiable,26.85678203,2551507.047,147,13371,2716940,75,2.84E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
565,5/13/20,FL,Miami_Dade,quantifiable,68.01228927,2111272.408,83,14468,2716940,77.1,2.92E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
566,5/27/20,FL,Miami_Dade,quantifiable,10.51686481,4519584.3,57,17225,2716940,224.54,8.50E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
567,5/20/20,FL,Miami_Dade,quantifiable,42.3863185,30060848.32,92,16034,2716940,93.7,3.55E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
568,5/5/20,FL,Miami_Dade,quantifiable,130.4041794,1038654.895,132,13224,2716940,88.1,3.33E+11,776150,a81d9dccee935819285160a695e4099b0b503846
569,5/12/20,FL,Miami_Dade,quantifiable,41.02593859,6014177.923,218,14385,2716940,83.9,3.18E+11,776150,a81d9dccee935819285160a695e4099b0b503846
570,5/19/20,FL,Miami_Dade,quantifiable,21.06312734,unmeasured,78,15942,2716940,130.2,4.93E+11,776150,a81d9dccee935819285160a695e4099b0b503846
571,5/26/20,FL,Miami_Dade,not detected,NA,4061981.97,127,17168,2716940,190.6,7.22E+11,776150,a81d9dccee935819285160a695e4099b0b503846
572,5/11/20,CO,Arapahoe,quantifiable,20.89138153,24768660.59,41,3313,656590,18.7,70787204400,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
573,5/25/20,CO,Arapahoe,quantifiable,35.04222699,unmeasured,36,4075,656590,20,75708240000,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
574,5/18/20,CO,Arapahoe,quantifiable,54.68282428,32400485.8,64,3767,656590,18.8,71165745600,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
575,5/12/20,AK,Kenai Peninsula,not detected,NA,1897508.684,0,24,58708,0.382,1446027384,6000,fadbcb796df1767632031096e57334aecc3413de
576,5/26/20,AK,Kenai Peninsula,quantifiable,35.73849428,23360332.6,0,27,58708,0.334,1264327608,6000,fadbcb796df1767632031096e57334aecc3413de
577,5/19/20,AK,Kenai Peninsula,not detected,NA,unmeasured,0,26,58708,0.357,1351392084,6000,fadbcb796df1767632031096e57334aecc3413de
578,5/4/20,CA,Alameda,not detected,NA,306947.6212,27,1776,1671329,10,37854120000,130000,0bb3af94733168fc1542e207dac690ead5d0ebba
579,5/11/20,CA,Alameda,not detected,NA,2771333.376,37,2101,1671329,10,37854120000,130000,0bb3af94733168fc1542e207dac690ead5d0ebba
580,5/11/20,CA,Alameda,quantifiable,32.739919,966197.1944,37,2101,1671329,35,1.32E+11,465000,b9ecf21963b61aa79caad79b7c697a82904141f4
581,5/11/20,CA,Alameda,not detected,NA,666118.9243,37,2101,1671329,6,22712472000,90000,e2a29c283b566d8c787d84858b2d5572f28fd6f5
582,3/31/20,OR,Washington,not detected,NA,512735.954,18,186,601592,20.9,79115110800,235300,0cfd4d1e8d5bfdb1e7385a4d89623c73d228b3c4
583,5/4/20,CA,Alameda,not detected,NA,1086207.437,27,1776,1671329,6,22712472000,90000,e2a29c283b566d8c787d84858b2d5572f28fd6f5
584,5/18/20,CA,Alameda,not detected,NA,13019753.67,65,2457,1671329,10,37854120000,130000,0bb3af94733168fc1542e207dac690ead5d0ebba
585,5/18/20,CA,Alameda,not detected,NA,20023512.71,65,2457,1671329,6,22712472000,90000,e2a29c283b566d8c787d84858b2d5572f28fd6f5
586,5/18/20,CA,Alameda,quantifiable,226.353156,14586606.52,65,2457,1671329,35,1.32E+11,465000,b9ecf21963b61aa79caad79b7c697a82904141f4
587,5/4/20,CA,Alameda,quantifiable,44.66898121,146901.8524,27,1776,1671329,35,1.32E+11,465000,b9ecf21963b61aa79caad79b7c697a82904141f4
588,5/26/20,CA,Alameda,quantifiable,94.68900534,unmeasured,112,2986,1671329,10,37854120000,130000,0bb3af94733168fc1542e207dac690ead5d0ebba
589,5/27/20,CA,Alameda,not detected,NA,unmeasured,63,3049,1671329,6,22712472000,90000,e2a29c283b566d8c787d84858b2d5572f28fd6f5
590,5/26/20,CA,Alameda,quantifiable,211.0318836,29019873.96,112,2986,1671329,35,1.32E+11,465000,b9ecf21963b61aa79caad79b7c697a82904141f4
591,5/13/20,MN,Ramsey,quantifiable,84.35270157,1670514.586,72,1124,550321,180,6.81E+11,1949354,38f3ad0e8a1a735b308a6e056cf48e5f1058eae4
592,5/25/20,MN,Ramsey,quantifiable,130.4086645,31520095.3,121,2437,550321,180,6.81E+11,1949354,38f3ad0e8a1a735b308a6e056cf48e5f1058eae4
593,5/31/20,MN,Ramsey,quantifiable,66.10070159,30242277.31,156,3019,550321,180,6.81E+11,1949354,38f3ad0e8a1a735b308a6e056cf48e5f1058eae4
594,5/17/20,MN,Ramsey,quantifiable,429.7962676,4262125.878,114,1530,550321,180,6.81E+11,1949354,38f3ad0e8a1a735b308a6e056cf48e5f1058eae4
595,5/19/20,MO,Greene,not detected,NA,unmeasured,6,102,293086,53.2,2.01E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
596,5/25/20,MO,Greene,quantifiable,13.7034368,6290621.022,3,119,293086,61.2,2.32E+11,150000,8f74d49d119f0d5ea10ebb36b411be23cf07cfef
597,5/3/20,MO,Greene,not detected,NA,425732.4677,1,90,293086,7,26497884000,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
598,5/10/20,MO,Greene,not detected,NA,4132061.455,0,93,293086,5.6,21198307200,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
599,5/19/20,MO,Greene,not detected,NA,unmeasured,6,102,293086,7.5,28390590000,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
600,5/25/20,MO,Greene,not detected,NA,15294402.74,3,119,293086,13.7,51860144400,50500,54ee45aa6289956cb3d7624396f79915ce1c7cdb
601,5/6/20,MA,Hampshire,quantifiable,23.10021165,871366.3249,5,580,160830,4.25,16088001000,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
602,5/26/20,MA,Hampshire,quantifiable,5.834006,13745863.34,6,840,160830,2.57,9728508840,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
603,5/19/20,MA,Hampshire,quantifiable,16.64311963,unmeasured,6,780,160830,2.89,10939840680,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
604,5/12/20,MA,Hampshire,quantifiable,53.24110304,4534665.659,14,702,160830,3.2,12113318400,15000,e0d054594cfe1f2fcc4a62b96160f1ec688b3ee7
605,5/6/20,PA,Indiana,not detected,NA,746282.5246,1,75,84073,8.55,32365272600,28809,296dd1b1d58f5f9a68b2fb49dde2c04e570718a7
606,5/13/20,PA,Indiana,not detected,NA,2068098.75,2,78,84073,3.7,14006024400,28809,296dd1b1d58f5f9a68b2fb49dde2c04e570718a7
607,5/27/20,PA,Indiana,not detected,NA,17734215.9,1,90,84073,2.73,10334174760,28809,296dd1b1d58f5f9a68b2fb49dde2c04e570718a7
608,5/20/20,PA,Indiana,quantifiable,4.296747454,33217789.78,0,86,84073,3,11356236000,28809,296dd1b1d58f5f9a68b2fb49dde2c04e570718a7
609,5/11/20,UT,Davis,not detected,NA,1406291.242,2,338,355481,6.4,24226636800,60000,0bfba1af433ac111ea0cbbb611d23aefb3f9736f
610,5/20/20,UT,Davis,quantifiable,7.68793539,unmeasured,13,386,355481,6.3,23848095600,60000,0bfba1af433ac111ea0cbbb611d23aefb3f9736f
611,5/4/20,OR,Yamhill,not detected,NA,465607.2907,1,40,107100,4.06,15368772720,33930,235341800135e1275c67e99580023f6ae7f8a530
612,5/11/20,OR,Yamhill,not detected,NA,1522200.191,0,49,107100,3.13,11848339560,33930,235341800135e1275c67e99580023f6ae7f8a530
613,5/18/20,OR,Yamhill,not detected,NA,3216842.276,2,59,107100,5.09,19267747080,33930,235341800135e1275c67e99580023f6ae7f8a530
614,5/25/20,OR,Yamhill,quantifiable,65.43511116,unmeasured,0,65,107100,3.33,12605421960,33930,235341800135e1275c67e99580023f6ae7f8a530
615,5/26/20,MT,Cascade,not detected,NA,6879811.227,0,17,81366,3.91,14800960920,41000,d5fe332feaf792692f289aaaae041e4ac352f625
616,5/26/20,MT,Cascade,not detected,NA,unmeasured,0,17,81366,0.5,1892706000,3472,60b30921818076578cd11a7f118b6d8ad32a8e10
617,5/18/20,MT,Cascade,not detected,NA,598675.2057,0,17,81366,8.7,32933084400,62881,ef00589ac8dfbdadb14290c77d93b508b3f1fc98
618,3/18/20,CA,Alameda,quantifiable,7.397627038,2708538.553,4,31,1671329,58,2.20E+11,685000,589da57befc2b4cb0c92f3db9cde77a4c8d94bd3
619,5/4/20,MT,Cascade,not detected,NA,1387053.69,1,16,81366,3.5,13248942000,25000,c019af16be58abdffba34d2b42f77899936a353b
620,5/11/20,MT,Cascade,not detected,NA,2179908.515,0,16,81366,0.9,3406870800,7000,73da487b28b6b84c923755d0c966fb6cb30e2fbd
621,5/18/20,MT,Cascade,not detected,NA,632585.5571,0,17,81366,0.6,2271247200,7000,a97eb23454bb62d5f7013db7923dae55e602ef6c
622,5/18/20,MT,Cascade,not detected,NA,880414.6733,0,17,81366,0.9,3406870800,7000,73da487b28b6b84c923755d0c966fb6cb30e2fbd
623,5/4/20,MT,Cascade,not detected,NA,1321771.161,1,16,81366,0.5,1892706000,3472,60b30921818076578cd11a7f118b6d8ad32a8e10
624,5/26/20,MT,Cascade,not detected,NA,18168016.76,0,17,81366,3.37,12756838440,25000,c019af16be58abdffba34d2b42f77899936a353b
625,5/26/20,MT,Cascade,not detected,NA,unmeasured,0,17,81366,8.81,33349479720,62881,ef00589ac8dfbdadb14290c77d93b508b3f1fc98
626,5/27/20,MT,Cascade,not detected,NA,unmeasured,0,17,81366,0.6,2271247200,7000,a97eb23454bb62d5f7013db7923dae55e602ef6c
627,5/4/20,MT,Cascade,not detected,NA,1676276.946,1,16,81366,5.11,19343455320,41000,d5fe332feaf792692f289aaaae041e4ac352f625
628,5/27/20,MT,Cascade,not detected,NA,unmeasured,0,17,81366,0.9,3406870800,7000,73da487b28b6b84c923755d0c966fb6cb30e2fbd
629,5/11/20,MT,Cascade,not detected,NA,25109.36744,0,16,81366,0.5,1892706000,3472,60b30921818076578cd11a7f118b6d8ad32a8e10
630,5/11/20,MT,Cascade,not detected,NA,332246.7734,0,16,81366,8.52,32251710240,62881,ef00589ac8dfbdadb14290c77d93b508b3f1fc98
631,5/4/20,MT,Cascade,not detected,NA,525245.4175,1,16,81366,7.5,28390590000,62881,ef00589ac8dfbdadb14290c77d93b508b3f1fc98
632,5/18/20,MT,Cascade,not detected,NA,532530.2371,0,17,81366,3.53,13362504360,25000,c019af16be58abdffba34d2b42f77899936a353b
633,5/18/20,MT,Cascade,not detected,NA,9484550.816,0,17,81366,0.5,1892706000,3472,60b30921818076578cd11a7f118b6d8ad32a8e10
634,5/11/20,MT,Cascade,not detected,NA,3964795.32,0,16,81366,3.91,14800960920,41000,d5fe332feaf792692f289aaaae041e4ac352f625
635,5/4/20,MT,Cascade,not detected,NA,6442972.417,1,16,81366,0.6,2271247200,7000,a97eb23454bb62d5f7013db7923dae55e602ef6c
636,5/11/20,MT,Cascade,not detected,NA,1101272.443,0,16,81366,0.6,2271247200,7000,a97eb23454bb62d5f7013db7923dae55e602ef6c
637,5/11/20,MT,Cascade,not detected,NA,1416009.842,0,16,81366,3.33,12605421960,25000,c019af16be58abdffba34d2b42f77899936a353b
638,5/18/20,MT,Cascade,not detected,NA,1548635.719,0,17,81366,3.91,14800960920,41000,d5fe332feaf792692f289aaaae041e4ac352f625
639,5/12/20,CA,Lake,quantifiable,28.47891429,3163105.734,0,8,64386,1.1,4163953200,16567,be717b580a3fd063fb8b521cc39907898031556b
640,5/26/20,CA,Lake,quantifiable,22.64891893,12742980.6,2,14,64386,1.7,6435200400,16567,be717b580a3fd063fb8b521cc39907898031556b
641,5/19/20,CA,Lake,not detected,NA,unmeasured,1,11,64386,1.02,3861120240,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
642,5/12/20,CA,Lake,not detected,NA,2349117.672,0,8,64386,0.16,605665920,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
643,5/25/20,CA,Lake,quantifiable,20.88079628,unmeasured,0,12,64386,0.948,3588570576,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
644,5/12/20,CA,Lake,not detected,NA,813374.9107,0,8,64386,0.08,302832960,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
645,5/21/20,CA,Lake,not detected,NA,4665989.614,0,12,64386,0.9,3406870800,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
646,5/27/20,CA,Lake,not detected,NA,25112186.15,5,19,64386,0.125,473176500,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
647,5/12/20,CA,Lake,quantifiable,20.91453926,5461295.04,0,8,64386,0.94,3558287280,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
648,5/20/20,CA,Lake,not detected,NA,unmeasured,1,12,64386,0.165,624592980,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
649,5/27/20,CA,Lake,not detected,NA,unmeasured,5,19,64386,0.085,321760020,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
650,5/4/20,NJ,Essex,not detected,NA,1511.846755,100,14621,798975,234,8.86E+11,1500000,73449433d5389e23e832a79a31d877a974dcbec2
651,5/14/20,NJ,Essex,quantifiable,18.3921817,23358878.69,75,15824,798975,217,8.21E+11,1500000,73449433d5389e23e832a79a31d877a974dcbec2
652,5/12/20,NJ,Essex,quantifiable,34.28526923,25990371.74,56,15658,798975,223,8.44E+11,1500000,73449433d5389e23e832a79a31d877a974dcbec2
653,5/17/20,TX,Collin,quantifiable,37.36493802,12885944.83,8,1016,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
654,5/13/20,TN,Knox,quantifiable,14.15435584,2613757.38,9,295,470313,6.78,25665093360,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
655,5/19/20,TN,Knox,quantifiable,2.678924549,unmeasured,5,313,470313,10.26,38838327120,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
656,5/27/20,TN,Knox,quantifiable,25.31778531,unmeasured,11,356,470313,7.32,27709215840,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
657,5/11/20,IN,Steuben,quantifiable,136.8711001,5168616.052,0,62,34594,1.036,3921686832,10000,5d428ec055bd74763dddaa0746ffc256817d30c3
658,6/1/20,IN,Steuben,quantifiable,4.371798697,18355532.64,1,84,34594,1.137,4304013444,10000,5d428ec055bd74763dddaa0746ffc256817d30c3
659,5/17/20,IN,Steuben,quantifiable,59.23128871,1272640.594,0,65,34594,1.803,6825097836,10000,5d428ec055bd74763dddaa0746ffc256817d30c3
660,5/26/20,IN,Steuben,quantifiable,6.325659996,8999647.97,1,80,34594,1.149,4349438388,10000,5d428ec055bd74763dddaa0746ffc256817d30c3
661,5/11/20,PA,Lebanon,not detected,NA,472064.9674,4,815,141793,6.571,24873942252,25500,32033e9d812fb822a851424c8e04395e3e936b28
662,5/18/20,PA,Lebanon,not detected,NA,1330905.66,3,877,141793,5.813,22004599956,25500,32033e9d812fb822a851424c8e04395e3e936b28
663,5/4/20,TX,Harris,not detected,NA,152573.0303,130,6838,4713325,0.511,1934345532,6744,1be88bd8e52164450b88ffd15de93eea1651196a
664,5/4/20,TX,Harris,quantifiable,154.1059702,8574578.33,130,6838,4713325,12.076,45712635312,88235,6a1ca997f6a715820b4e6afaa70aa2e69b1d7a87
665,5/4/20,TX,Harris,quantifiable,113.1243454,unmeasured,130,6838,4713325,7.1,26876425200,62293,5c6dc1cab4c0832d4c5a98eb10a7d1d60b7a96f8
666,5/4/20,TX,Harris,quantifiable,16.85881368,1063995.453,130,6838,4713325,2.16,8176489920,19398,a7354b508348b50813734d2893df4930a0adef77
667,5/4/20,TX,Harris,not detected,NA,unmeasured,130,6838,4713325,4.118,15588326616,73661,ab7b1c676c16bd48425a83638d698358ca57747f
668,5/4/20,TX,Harris,quantifiable,54.27483,13051600.51,130,6838,4713325,60,2.27E+11,456472,4914de0af24f1d56dc3b0ea7831aa6ca2bfad315
669,5/4/20,TX,Harris,quantifiable,65.94260801,746282.5246,130,6838,4713325,2.851,10792209612,13815,34da3ae36da78617af324f70bf9dc1400a26df5e
670,5/4/20,TX,Harris,quantifiable,34.13876297,400145.3478,130,6838,4713325,1.062,4020107544,12190,8bd476b2e082fe56bc6c43f39ed47c517897dbf4
671,5/4/20,TX,Harris,quantifiable,82.68169891,738612.7021,130,6838,4713325,2.425,9179624100,36887,921efb11b1c148b46bc67886956549552f8a3848
672,5/4/20,TX,Harris,quantifiable,40.50144228,2261800.377,130,6838,4713325,8.026,30381716712,85935,8c0e3c96e4cf072e452570b334989fd200dee233
673,5/4/20,TX,Harris,quantifiable,36.68912598,2431418.809,130,6838,4713325,8.132,30782970384,89207,68fe2627e9e20204cd45357ae33b43749c0228bf
674,5/4/20,TX,Harris,quantifiable,137.6901211,1670514.586,130,6838,4713325,27.997,1.06E+11,232921,af8b38e0452c04b1d9f0d9e91f68038fd63dc7f8
675,5/4/20,TX,Harris,quantifiable,33.92436855,1349364.475,130,6838,4713325,1.869,7074935028,44658,9b52a26512d5c45aac155f173785a235bd136e98
676,5/4/20,TX,Harris,quantifiable,27.37699391,281628.6102,130,6838,4713325,0.388,1468739856,3481,64bdc2bbdbdcf01b24a1bbfe8a8cd34d332a1975
677,5/4/20,TX,Harris,not detected,NA,118660.5268,130,6838,4713325,1.075,4069317900,6715,fc9e3baf13ca3632664c11457fa0eea9aa7aac79
678,5/4/20,TX,Harris,not detected,NA,17310.98468,130,6838,4713325,2.11,7987219320,46405,fcb723576ba4a2d916579ce7f50dfc8c53e73f58
679,5/4/20,TX,Harris,not detected,NA,6465197.139,130,6838,4713325,5.418,20509362216,62648,0ffe9fab0864dce2d5856cc44a0869eed4bee2d4
680,5/4/20,TX,Harris,quantifiable,39.34336564,9507750.402,130,6838,4713325,8.461,32028370932,233071,88b4f64fdcda94c4b1011889e6039a9e28806a43
681,5/4/20,TX,Harris,quantifiable,48.44963551,unmeasured,130,6838,4713325,2.272,8600456064,31745,aead563e00d8d9a3ff1f5e7a7ca387e7ccbf88b0
682,5/4/20,TX,Harris,quantifiable,72.94816026,7894429.889,130,6838,4713325,18.488,69984697056,188200,408c711ee0ed33e63e26ad375d4673b727d20c49
683,5/4/20,TX,Harris,quantifiable,79.81127332,1101272.443,130,6838,4713325,1.593,6030161316,18058,a43c58a7e1fc895ab7a9f21d9ab6885ffc5ed362
684,5/4/20,TX,Harris,quantifiable,33.53990767,594566.2758,130,6838,4713325,1.434,5428280808,13843,7f451fc115e319dba42ace49f6a192579b9a7178
685,5/4/20,TX,Harris,quantifiable,40.19146199,684724.3494,130,6838,4713325,2.412,9130413744,12605,883e073aca61cd46236a3e361f7fe17289d52aca
686,5/4/20,TX,Harris,quantifiable,50.00064915,6118624.087,130,6838,4713325,3.1,11734777200,192199,33ce82d266d8c639b60b6c1d602ddb1f1b42700c
687,5/4/20,TX,Harris,quantifiable,88.43472217,1564716.896,130,6838,4713325,2.535,9596019420,23566,21517aeba337d4e00102227400100153b971f0ab
688,5/4/20,TX,Harris,quantifiable,22.70502854,2324974.918,130,6838,4713325,3.437,13010461044,32403,f7bd366fab474d36d52d3495e8b771a32192b0a3
689,5/4/20,TX,Harris,quantifiable,96.98346987,2053904.621,130,6838,4713325,0.859,3251668908,8382,e2dbea1b50677147152514cc2fb9a62b2aeb95ab
690,5/4/20,TX,Harris,quantifiable,49.74145352,1317227.449,130,6838,4713325,1.534,5806822008,9333,dcf6ad637eb39238931b3970261e94bb03dd329f
691,5/4/20,TX,Harris,quantifiable,215.2320859,4824632.878,130,6838,4713325,9.44,35734289280,71871,d63c4e6c3391dcb2ece5b59d1e17327955c4c05c
692,5/4/20,TX,Harris,not detected,NA,659272.9729,130,6838,4713325,0.543,2055478716,5297,fdcdd55d5a8d728dfbf4f902eb67eb5b69ff5985
693,5/4/20,TX,Harris,quantifiable,31.01707033,unmeasured,130,6838,4713325,2.31,8744301720,27557,47307899fa940e4a76e930a9a9d5281464cef7a5
694,5/4/20,TX,Harris,not detected,NA,unmeasured,130,6838,4713325,0.343,1298396316,2948,3320a4caf47820b64eefe2d2fb5827aef1a304e6
695,5/4/20,TX,Harris,quantifiable,33.66155946,521640.4634,130,6838,4713325,3.234,12242022408,32648,6ac7ccc73672a81317e988833a04fe908d087f38
696,5/5/20,CO,Boulder,not detected,NA,1729040.922,6,685,326196,2.03,7684386360,22000,d46a5428cd6eebfbee715ccbda5168ce472a9f65
697,5/5/20,OR,Deschutes,not detected,NA,170934.3214,1,80,197692,5.93,22447493160,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
698,5/25/20,OR,Deschutes,quantifiable,3.359249822,39323324.96,1,120,197692,6.2,23469554400,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
699,5/18/20,OR,Deschutes,not detected,NA,871366.3249,5,101,197692,6.39,24188782680,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
700,5/19/20,OR,Deschutes,quantifiable,7.227907969,unmeasured,6,107,197692,6.22,23545262640,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
701,5/11/20,CO,Denver,quantifiable,143.5728228,1445570.484,48,4118,727211,86.2,3.26E+11,1400000,0877f152d15c74f69201804fb9dec585c957b6fb
702,5/18/20,CO,Denver,quantifiable,255.0618846,16511718.19,64,4720,727211,90.3,3.42E+11,1400000,0877f152d15c74f69201804fb9dec585c957b6fb
703,5/25/20,CO,Denver,quantifiable,90.30469104,35557402.02,43,5216,727211,92,3.48E+11,1400000,0877f152d15c74f69201804fb9dec585c957b6fb
704,5/13/20,DE,New Castle,quantifiable,85.12071874,1147732.744,56,2496,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
705,5/14/20,DE,New Castle,quantifiable,305.9881159,1630728.916,64,2560,558753,4.394,16633100328,26118,50e49ee0108f3bdf066a5db54ad332b7c20ab874
706,5/13/20,DE,New Castle,quantifiable,174.0441699,1200279.178,56,2496,558753,18.945,71714630340,76545,7cc5d2509a548c5b82b45e68b47cec04b6d778d0
707,5/13/20,DE,New Castle,quantifiable,78.05572914,3538907.996,56,2496,558753,9.252,35022631824,68878,779d105a646b084ae9bae309577323148cd87d83
708,3/29/20,MA,Plymouth,not detected,NA,24879234.96,53,325,521202,1,3785412000,13000,cbf216550f36f5d548a0e32209bfd861d8617311
709,5/9/20,NY,Erie,not detected,NA,412740.6769,82,4337,918702,123,4.66E+11,550000,df915f1e8f473746c6dd020cfaa952688c14f600
710,6/1/20,NY,Erie,quantifiable,8.977804489,4775584.031,53,6123,918702,132,5.00E+11,550000,df915f1e8f473746c6dd020cfaa952688c14f600
711,5/25/20,NY,Erie,quantifiable,60.59821559,unmeasured,74,5700,918702,147,5.56E+11,550000,df915f1e8f473746c6dd020cfaa952688c14f600
712,5/16/20,NY,Erie,quantifiable,123.8180293,1042237.685,85,4867,918702,115,4.35E+11,550000,df915f1e8f473746c6dd020cfaa952688c14f600
713,5/5/20,PA,Dauphin,not detected,NA,351066.0009,43,695,278299,5.4,20441224800,20000,e5478221886a498957839727ce815ad8c349c2b5
714,5/5/20,PA,Dauphin,quantifiable,42.80744687,343887.0108,43,695,278299,25.49,96490151880,127026,0271068fcb5ef99bfc67715f41ee557f82f0de4a
715,5/12/20,PA,Dauphin,quantifiable,68.37858962,1735005.165,21,851,278299,20.03,75821802360,127026,0271068fcb5ef99bfc67715f41ee557f82f0de4a
716,5/25/20,PA,Dauphin,quantifiable,296.2514377,29344906.65,24,1123,278299,17.2,65109086400,127026,0271068fcb5ef99bfc67715f41ee557f82f0de4a
717,5/19/20,PA,Dauphin,quantifiable,53.08608123,unmeasured,11,989,278299,17.2,65109086400,127026,0271068fcb5ef99bfc67715f41ee557f82f0de4a
718,5/5/20,OR,Tillamook,not detected,NA,178145.6705,0,6,27036,0.311,1177263132,3700,db9b70e59a7779720e11cdf5efb23f1502204e18
719,5/12/20,OR,Tillamook,not detected,NA,221305.2782,0,6,27036,0.281,1063700772,3700,db9b70e59a7779720e11cdf5efb23f1502204e18
720,5/19/20,OR,Tillamook,not detected,NA,unmeasured,0,6,27036,0.284,1075057008,3700,db9b70e59a7779720e11cdf5efb23f1502204e18
